run	-1	'Willow is running on port 5999'
put	0	"{'ticket': 4, 'tag': 'peek', 'time': 1344547253276L, 'value': 'asdfsadf', 'client': 0}"
took	0	"{'ticket': 4, 'tag': 'peek', 'client': 0, 'value': 'asdfsadf', 'time': 1344547253276L}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
put	0	"{'tag': 'timestamp', 'time': 1344547253601L, 'client': 0}"
took	0	"{'tag': 'timestamp', 'client': 0, 'time': 1344547253601L}"
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>Good job!</h3>\n\n<p class="blocktext"> It took you 12.616 seconds to come up with that description.</p>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>In the next scene, there is a baby, a grandma and some juice.</h3>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/DRINK-agent-expose.jpg">\n</div>\n\n<h3> Now let\'s see what happens...</h3>\n\n<br></br>\n\n</body>\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/DRINK-agent-action.jpg">\n</div>\n\n<h3> The grandma drinks juice. </h3>\n<br></br>\n\n</body>\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body) ...timestamp...'
take	0	"{'tag': 'timestamp', 'client': 0}"
put	0	"{'tag': 'timestamp', 'time': 1344547261648L, 'client': 0}"
took	0	"{'tag': 'timestamp', 'client': 0, 'time': 1344547261648L}"
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/DRINK-agent-expose.jpg">\n</div>\n\n<h3> Tell Elmo what happens in this scene: </h3>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'text\' id="Word1">\n<input type=\'text\' id="Word2">\n</center></p>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\n</center></p>\n\n</body>\n</html>'
put	0	"{'time': 1344547264678L, 'tag': 'click', 'id': 'TrialButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'TrialButton', 'time': 1344547264678L}"
take	0	"{'ticket': 5, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{'ticket': 5, 'tag': 'peek', 'time': 1344547264699L, 'value': 'asdf', 'client': 0}"
took	0	"{'ticket': 5, 'tag': 'peek', 'client': 0, 'value': 'asdf', 'time': 1344547264699L}"
take	0	"{'ticket': 6, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{'ticket': 6, 'tag': 'peek', 'time': 1344547265021L, 'value': 'asdf', 'client': 0}"
took	0	"{'ticket': 6, 'tag': 'peek', 'client': 0, 'value': 'asdf', 'time': 1344547265021L}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
put	0	"{'tag': 'timestamp', 'time': 1344547265349L, 'client': 0}"
took	0	"{'tag': 'timestamp', 'client': 0, 'time': 1344547265349L}"
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>Good job!</h3>\n\n<p class="blocktext"> It took you 3.701 seconds to come up with that description.</p>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<h3>In the next scene, there is a grandma, a baby and a ball.</h3>\n\n</body>\n</html>'
take	0	"{'tag': 'PING', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/ROLL-agent-expose.jpg">\n</div>\n\n<h3> Now let\'s see what happens...</h3>\n\n<br></br>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/ROLL-agent-action.jpg">\n</div>\n\n<h3> The baby rolls the ball. </h3>\n<br></br>\n\n</body>\n</html>'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
take	0	"{'tag': 'timestamp', 'client': 0}"
let	0	'(body) ...timestamp...'
put	0	"{'tag': 'timestamp', 'time': 1344547273389L, 'client': 0}"
took	0	"{'tag': 'timestamp', 'client': 0, 'time': 1344547273389L}"
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/ROLL-agent-expose.jpg">\n</div>\n\n<h3> Tell Elmo what happens in this scene: </h3>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'text\' id="Word1">\n<input type=\'text\' id="Word2">\n</center></p>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\n</center></p>\n\n</body>\n</html>'
put	0	"{'time': 1344547277909L, 'tag': 'click', 'id': 'TrialButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'TrialButton', 'time': 1344547277909L}"
take	0	"{'ticket': 7, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{'ticket': 7, 'tag': 'peek', 'time': 1344547277939L, 'value': 'a', 'client': 0}"
took	0	"{'ticket': 7, 'tag': 'peek', 'client': 0, 'value': 'a', 'time': 1344547277939L}"
peek	0	'(#Word2)'
take	0	"{'ticket': 8, 'tag': 'peek'}"
put	0	"{'ticket': 8, 'tag': 'peek', 'time': 1344547278291L, 'value': 'asdfsadf', 'client': 0}"
took	0	"{'ticket': 8, 'tag': 'peek', 'client': 0, 'value': 'asdfsadf', 'time': 1344547278291L}"
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body) bad_response.html'
put	0	"{'time': 1344547280149L, 'tag': 'click', 'id': 'TrialButton', 'client': 0}"
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'TrialButton', 'time': 1344547280149L}"
take	0	"{'ticket': 9, 'tag': 'peek'}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/ROLL-agent-expose.jpg">\n</div>\n\n<h3> Tell Elmo what happens in this scene: </h3>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'text\' id="Word1">\n<input type=\'text\' id="Word2">\n</center></p>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\n</center></p>\n\n</body>\n</html>'
peek	0	'(#Word1)'
put	0	"{'ticket': 9, 'tag': 'peek', 'time': 1344547280518L, 'value': '', 'client': 0}"
took	0	"{'ticket': 9, 'tag': 'peek', 'client': 0, 'value': '', 'time': 1344547280518L}"
take	0	"{'ticket': 10, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{'ticket': 10, 'tag': 'peek', 'time': 1344547280866L, 'value': '', 'client': 0}"
took	0	"{'ticket': 10, 'tag': 'peek', 'client': 0, 'value': '', 'time': 1344547280866L}"
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body) bad_response.html'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
let	0	'(body)'
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/ROLL-agent-expose.jpg">\n</div>\n\n<h3> Tell Elmo what happens in this scene: </h3>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'text\' id="Word1">\n<input type=\'text\' id="Word2">\n</center></p>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\n</center></p>\n\n</body>\n</html>'
put	0	"{'tag': 'key', 'time': 1344547283175L, 'value': 'd', 'client': 0}"
put	0	"{'time': 1344547285446L, 'tag': 'click', 'id': 'TrialButton', 'client': 0}"
took	0	"{'client': 0, 'tag': 'click', 'id': 'TrialButton', 'time': 1344547285446L}"
take	0	"{'ticket': 11, 'tag': 'peek'}"
peek	0	'(#Word1)'
put	0	"{'ticket': 11, 'tag': 'peek', 'time': 1344547285477L, 'value': 'asdf', 'client': 0}"
took	0	"{'ticket': 11, 'tag': 'peek', 'client': 0, 'value': 'asdf', 'time': 1344547285477L}"
take	0	"{'ticket': 12, 'tag': 'peek'}"
peek	0	'(#Word2)'
put	0	"{'ticket': 12, 'tag': 'peek', 'time': 1344547285803L, 'value': 'd', 'client': 0}"
took	0	"{'ticket': 12, 'tag': 'peek', 'client': 0, 'value': 'd', 'time': 1344547285803L}"
take	0	"{'tag': 'PING', 'client': 0}"
add	0	'(body) bad_response.html'
put	0	"{'tag': 'PING', 'client': 0}"
took	0	"{'tag': 'PING', 'client': 0}"
let	0	'(body)'
take	0	"{'tag': 'click', 'id': 'TrialButton', 'client': 0}"
add	0	'(body)\n<html>\n<head>\n<link rel="stylesheet" type="text/css" href="exp.css" />\n</head>\n<body>\n\n<div>\n<img src="pictures/ROLL-agent-expose.jpg">\n</div>\n\n<h3> Tell Elmo what happens in this scene: </h3>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'text\' id="Word1">\n<input type=\'text\' id="Word2">\n</center></p>\n\n<br></br>\n\n<p class="blocktext"><center>\n<input type=\'submit\' value=\'Done\' id=\'TrialButton\'>\n</center></p>\n\n</body>\n</html>'
